row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile,interaction_contact_relabel,block_disp,effector_disp,transport_free,static,regime
121,3,3,calibration,10,50,9,0.25,True,False,False,False,False,1.0056580305099487,1.591503620147705,-0.5858455896377563,9.58884753327792,3.297450054083279,6.291397479194641,2,True,0.11487598027696015,0.1137041962156708,False,False,interaction
122,3,3,calibration,11,55,10,0.275,True,False,False,False,False,1.2723432779312134,1.706578254699707,-0.4342349767684936,14.212599354543832,2.6738744234560143,11.53872493108782,2,True,0.13082131769509,0.1298954844379077,False,False,interaction
123,3,3,calibration,12,60,11,0.3,True,False,False,False,False,0.0967152118682861,0.465578556060791,-0.3688633441925049,11.63469089878505,2.514259458468288,9.120431440316764,3,True,0.08980910202785079,0.08982765086502068,False,False,interaction
124,3,3,calibration,13,65,12,0.325,True,False,False,False,False,0.0767036005854606,0.3268574774265289,-0.2501538693904876,10.330296675668995,1.7484320882129,8.581864587456096,3,True,0.07731427344354233,0.0773791570186712,False,False,interaction
125,3,3,calibration,14,70,13,0.35,True,True,False,False,True,0.0347620733082294,0.0556478798389434,-0.020885806530714,7.330548459595176,0.8542821551817029,6.476266304413473,3,True,0.015370614877030434,0.015659655680683074,False,False,interaction
126,3,3,calibration,15,75,14,0.375,False,True,False,False,False,0.0498617030680179,0.042295578867197,0.0075661242008209,7.129195680825263,0.5177868876661161,6.611408793159147,3,False,9.203368933222314e-06,0.016235585099334704,False,True,static
127,3,3,calibration,16,80,15,0.4,False,True,True,False,False,0.1727529317140579,0.3292224109172821,-0.1564694792032241,9.362188063517523,0.7194693076693545,8.642718755848168,4,False,1.494234536763291e-11,0.09052278770967119,True,False,transport_free
128,3,3,calibration,17,85,16,0.425,False,True,True,False,False,0.0587133578956127,0.1794063001871109,-0.1206929385662078,15.419360561938085,1.2176376482416675,14.201722913696416,4,False,1.0408340855860843e-17,0.1527724142209935,True,False,transport_free
129,3,3,calibration,18,90,17,0.45,False,True,True,False,False,0.0144292218610644,0.0318605117499828,-0.0174312889575958,11.46758788945884,1.2629784669531592,10.20460942250568,4,False,0.0,0.0949647821640674,True,False,transport_free
130,3,3,calibration,19,95,18,0.475,False,True,True,False,False,0.0177628844976425,0.0375921763479709,-0.0198292918503284,7.949776034975284,1.7898776974164077,6.159898337558876,4,False,0.0,0.11879866439962862,True,False,transport_free
131,3,3,calibration,20,100,19,0.5,False,True,True,False,False,0.0138147072866559,0.0547637939453125,-0.0409490875899791,8.330684530216379,0.7440387252677514,7.586645804948628,5,False,0.0,0.10123535770028706,True,False,transport_free
132,3,3,calibration,21,105,20,0.525,False,True,True,False,False,0.0257123261690139,0.2100319117307663,-0.1843195855617523,8.205908943363026,0.8698434192472694,7.336065524115757,5,False,0.0,0.09077206493506167,True,False,transport_free
133,3,3,calibration,22,110,21,0.55,False,True,True,False,False,0.0150674795731902,0.2236844301223755,-0.2086169570684433,7.003565077457473,0.7205093037351965,6.2830557737222765,5,False,0.0,0.06729861308625235,True,False,transport_free
134,3,3,calibration,23,115,22,0.575,True,True,False,True,False,0.0165479816496372,0.0624527037143707,-0.0459047220647335,7.179987241698659,1.0195671047932615,6.1604201369053975,5,True,0.002095083460322228,0.010183962166112774,False,False,interaction
135,3,3,calibration,24,120,23,0.6,True,True,False,False,False,0.0626523122191429,0.2166509181261062,-0.1539986133575439,8.36177320597736,1.767201795432136,6.594571410545225,6,True,0.05482881170703153,0.05324545428485825,False,False,interaction
136,3,3,calibration,25,125,24,0.625,True,False,False,False,False,0.1225516200065612,0.3618685901165008,-0.2393169701099395,10.795504206773344,2.044387928399061,8.751116278374282,6,True,0.09183177255998021,0.09192399379610904,False,False,interaction
137,3,3,calibration,26,130,25,0.65,True,False,False,False,False,0.4805006682872772,1.2216867208480835,-0.7411860227584839,11.073281178787186,2.765590447179518,8.307690731607668,6,True,0.10459211747293479,0.10461763734158949,False,False,interaction
138,3,3,calibration,27,135,26,0.675,True,False,False,False,False,0.3019181489944458,0.7896077632904053,-0.4876896142959595,7.431146047694358,3.335227502248891,4.095918545445467,6,True,0.08912661511309707,0.09015098128478603,False,False,interaction
139,3,3,calibration,28,140,27,0.7,True,False,False,False,False,0.6892774701118469,1.2826886177062988,-0.5934111475944519,9.980465484173903,3.4097009794503337,6.57076450472357,7,True,0.10685340920327538,0.10590414266792733,False,False,interaction
140,3,3,calibration,29,145,28,0.725,True,False,False,False,False,0.3134610652923584,0.7394604682922363,-0.4259994029998779,11.3678289697068,2.244372763928989,9.123456205777812,7,True,0.10403427590162395,0.10416358514975102,False,False,interaction
141,3,3,calibration,30,150,29,0.75,True,False,False,False,False,0.0675902366638183,0.286471277475357,-0.2188810408115387,12.270890612574656,1.4867814649541982,10.784109147620455,7,True,0.08639163682938432,0.08613402981421052,False,False,interaction
142,3,3,calibration,31,155,30,0.775,True,False,False,False,False,0.048406932502985,0.1355750560760498,-0.0871681272983551,8.634063491784632,1.040396706306549,7.593666785478083,7,True,0.049001099453771034,0.04941056306361737,False,False,interaction
143,3,3,calibration,32,160,31,0.8,False,True,True,False,True,0.022255877032876,0.0236692875623703,-0.0014134105294942,6.428813280239347,0.4606015431432028,5.968211737096144,8,False,0.002786276562566653,0.003678528699282859,True,False,transport_free
144,3,3,calibration,33,165,32,0.825,False,True,True,False,False,0.1004593744874,0.1101740822196006,-0.0097147077322006,7.569113427243768,0.5421746570700899,7.026938770173678,8,False,5.013057617602969e-08,0.04536466848006548,True,False,transport_free
145,3,3,calibration,34,170,33,0.85,False,True,True,False,False,0.1375282704830169,0.2997890412807464,-0.1622607707977295,8.848195886186474,0.8511745536704546,7.997021332516019,8,False,7.798585320940982e-14,0.0920233539074092,True,False,transport_free
146,3,3,calibration,35,175,34,0.875,False,True,True,False,False,0.1062032356858253,0.3434046506881714,-0.2372014224529266,10.470251688005003,1.3781638738859272,9.092087814119076,8,False,0.0,0.12397220296367527,True,False,transport_free
147,3,3,calibration,36,180,35,0.9,False,True,False,False,False,0.0084751723334193,0.0008753605070523,0.0075998120009899,9.409918693950864,0.0789103531702443,9.33100834078062,9,False,0.0,0.009067600683566221,False,True,static
148,3,3,calibration,37,185,36,0.925,False,True,True,False,False,0.0328781642019748,0.1931629925966262,-0.1602848321199417,9.82823748453309,1.1596689247635923,8.668568559769499,9,False,0.0,0.1011531608124752,True,False,transport_free
149,3,3,calibration,38,190,37,0.95,False,True,True,False,False,0.0352240018546581,0.2034429460763931,-0.1682189404964447,6.73625045690444,0.889144645060313,5.847105811844127,9,False,0.0,0.07089223511841072,True,False,transport_free
150,3,3,calibration,39,195,38,0.975,False,True,True,False,False,0.0247533712536096,0.1474276334047317,-0.1226742640137672,6.585559339091056,0.823755614951696,5.76180372413936,9,False,0.0,0.05438562339567563,True,False,transport_free
151,3,3,calibration,40,200,39,1.0,False,True,True,False,False,0.0076131466776132,0.0362632609903812,-0.0286501143127679,5.943566996964743,0.4495898909509806,5.493977106013762,9,False,0.0,0.024583134895294716,True,False,transport_free
152,4,4,calibration,3,15,2,0.075,False,True,True,False,False,0.0078065600246191,0.0856484100222587,-0.0778418481349945,4.597632722811672,4.280382720736667,0.3172500020750046,0,False,4.2674197509029455e-16,0.056334625587725014,True,False,transport_free
153,4,4,calibration,4,20,3,0.1,False,True,True,False,False,0.0286967251449823,0.1208807006478309,-0.0921839773654937,6.831091275403029,2.6813684923734074,4.149722783029622,1,False,0.0,0.05134851162562922,True,False,transport_free
154,4,4,calibration,5,25,4,0.125,False,True,False,False,False,0.019999599084258,0.0492835789918899,-0.0292839799076318,7.13996737005838,2.1331800156450176,5.006787354413362,1,False,0.0,0.013513824371103475,False,True,static
155,4,4,calibration,6,30,5,0.15,True,True,False,True,False,0.00330226495862,0.0362932384014129,-0.0329909734427928,6.09648371309257,1.4531358454522236,4.643347867640347,1,True,0.0035932266741405196,0.00400917133199203,False,False,interaction
156,4,4,calibration,7,35,6,0.175,True,False,False,False,False,0.1371703594923019,0.1919032931327819,-0.05473293364048,15.51619433464598,3.2579238318001646,12.258270502845814,1,True,0.04619557247235,0.045599706063756074,False,False,interaction
157,4,4,calibration,8,40,7,0.2,True,False,False,False,False,0.1316611021757125,0.5252332091331482,-0.3935720920562744,15.16548639051499,3.7355505671453826,11.429935823369608,2,True,0.07014529738814101,0.0702070726774373,False,False,interaction
158,4,4,calibration,9,45,8,0.225,True,False,False,False,False,0.6776272654533386,1.494207739830017,-0.8165804743766785,85.45567743743868,3.8781617128100545,81.57751572462863,2,True,0.10840341858208212,0.10913807797869039,False,False,interaction
159,4,4,calibration,10,50,9,0.25,True,False,False,False,False,1.3384733200073242,1.7530940771102903,-0.4146207571029663,361.1719504096405,3.3534375729424535,357.81851283669806,2,True,0.12155197298805645,0.12282413329406383,False,False,interaction
160,4,4,calibration,11,55,10,0.275,True,False,False,False,False,1.5074081420898438,1.8735796213150024,-0.3661714792251587,63.56164170509272,2.296532156650784,61.265109548441934,2,True,0.12659877379904177,0.1277292304868155,False,False,interaction
161,4,4,calibration,12,60,11,0.3,True,False,False,False,False,0.0899045243859291,0.3104546070098877,-0.2205500900745391,6.536718878748903,1.4956180177415728,5.04110086100733,3,True,0.06604532966543854,0.06604658826071458,False,False,interaction
162,4,4,calibration,13,65,12,0.325,True,False,False,False,False,0.091090016067028,0.2349209040403366,-0.1438308954238891,9.111936108580108,1.0116196151066272,8.100316493473482,3,True,0.06673472337745318,0.06648124361021188,False,False,interaction
163,4,4,calibration,14,70,13,0.35,True,False,False,False,False,0.030883664265275,0.1205711141228675,-0.0896874517202377,6.82496488184799,0.8909631708548326,5.934001710993157,3,True,0.03366459493547268,0.03421707178109594,False,False,interaction
164,4,4,calibration,15,75,14,0.375,False,True,True,False,True,0.1034479066729545,0.1071433797478675,-0.003695473074913,6.10038911968087,0.7757107514427961,5.324678368238074,3,False,0.00486681139752885,0.02159048813585744,True,False,transport_free
165,4,4,calibration,16,80,15,0.4,False,True,True,False,False,0.1589532643556594,0.3066543340682983,-0.1477010697126388,5.483779675468824,0.9890386408672756,4.494741034601549,4,False,1.3525096956899608e-08,0.0881577290623486,True,False,transport_free
166,4,4,calibration,17,85,16,0.425,False,True,True,False,False,0.1187047660350799,0.2600500285625458,-0.1413452625274658,8.599742913912278,1.4360771746942778,7.1636657392180005,4,False,2.1427804338310172e-14,0.10629398142086306,True,False,transport_free
167,4,4,calibration,18,90,17,0.45,False,True,False,False,False,0.0117082148790359,0.002651804825291,0.0090564098209142,9.404103276456508,0.133613849169826,9.270489427286682,4,False,0.0,0.011136772018735143,False,True,static
168,4,4,calibration,19,95,18,0.475,False,True,True,False,False,0.0712748914957046,0.1882402300834655,-0.1169653385877609,9.263782583418116,1.3088334605055991,7.954949122912516,4,False,0.0,0.07946840055227584,True,False,transport_free
169,4,4,calibration,20,100,19,0.5,False,True,True,False,False,0.0109404390677809,0.0604121573269367,-0.0494717173278331,6.536265207568071,0.5380451928834654,5.998220014684606,5,False,0.0,0.04968496518551133,True,False,transport_free
170,4,4,calibration,21,105,20,0.525,False,True,True,False,False,0.0056862458586692,0.0930911526083946,-0.0874049067497253,6.1156643946442815,0.5194294214052397,5.596234973239042,5,False,0.0,0.04844626106280549,True,False,transport_free
171,4,4,calibration,22,110,21,0.55,False,True,True,False,False,0.0119043374434113,0.0880121812224388,-0.07610784471035,7.204521897871373,0.566040621348416,6.638481276522957,5,False,0.0,0.03894286882762389,True,False,transport_free
172,4,4,calibration,23,115,22,0.575,True,True,False,True,False,0.0040152329020202,0.0434797294437885,-0.039464496076107,7.459082550158399,0.5452950948101042,6.913787455348295,5,True,0.0033936825144257033,0.008505088848404015,False,False,interaction
173,4,4,calibration,24,120,23,0.6,True,True,False,False,False,0.0262888520956039,0.1771740317344665,-0.1508851796388626,6.9816374445972995,1.447325105103091,5.534312339494209,6,True,0.05434014238847631,0.053499420458823735,False,False,interaction
174,4,4,calibration,25,125,24,0.625,True,False,False,False,False,0.4799973964691162,0.7209479212760925,-0.2409505248069763,7.5975988731688675,3.0067051358969477,4.590893737271919,6,True,0.09532778167694525,0.09587647442091342,False,False,interaction
175,4,4,calibration,26,130,25,0.65,True,False,False,False,False,0.751271665096283,1.1691950559616089,-0.4179233908653259,6.518376781524753,2.895229987956618,3.6231467935681354,6,True,0.10442247381671371,0.1052731422597115,False,False,interaction
176,4,4,calibration,27,135,26,0.675,True,False,False,False,False,0.1576973497867584,0.3886206150054931,-0.2309232652187347,4.407335978334696,2.329061122879176,2.0782748554555197,6,True,0.0265772868186886,0.026993892299811025,False,False,interaction
177,4,4,calibration,28,140,27,0.7,True,False,False,False,False,0.4784508645534515,0.8672241568565369,-0.3887732923030853,8.245289110201737,2.1845434397955876,6.060745670406149,7,True,0.0847911392104714,0.08578179869329193,False,False,interaction
178,4,4,calibration,29,145,28,0.725,True,False,False,False,False,0.0590386055409908,0.2585440576076507,-0.1995054483413696,6.741869884972803,1.1295592501881024,5.6123106347847,7,True,0.06720905993945851,0.06722827574381157,False,False,interaction
179,4,4,calibration,30,150,29,0.75,True,False,False,False,False,0.0486003644764423,0.2030498534440994,-0.1544494926929474,8.45231866984773,0.7999278486648956,7.652390821182833,7,True,0.0662165957583344,0.0655344722603273,False,False,interaction
180,4,4,calibration,31,155,30,0.775,True,False,False,False,False,0.0147798890247941,0.1044528260827064,-0.0896729379892349,6.51294011304497,0.8521074322350847,5.660832680809886,7,True,0.039604568005390105,0.0404741158104029,False,False,interaction
181,4,4,calibration,32,160,31,0.8,False,True,True,False,True,0.0539362877607345,0.0739727839827537,-0.0200364962220191,6.001690632374422,0.6428448362164959,5.358845796157926,8,False,0.0034940268071027908,0.016809855690227082,True,False,transport_free
182,4,4,calibration,33,165,32,0.825,False,True,True,False,False,0.2141215354204177,0.3351689279079437,-0.1210473924875259,5.106210727919618,0.8658523432471673,4.240358384672451,8,False,9.817858441260932e-09,0.09046790232713442,True,False,transport_free
183,4,4,calibration,34,170,33,0.85,False,True,True,False,False,0.0549466013908386,0.1918926239013672,-0.1369460225105285,8.539980764152189,1.5176994719144818,7.0222812922377065,8,False,1.5563048050696473e-14,0.1302582824387785,True,False,transport_free
184,4,4,calibration,35,175,34,0.875,False,True,True,False,False,0.0183245241641998,0.0381594896316528,-0.019834965467453,8.883783206513241,1.8543493887182896,7.029433817794952,8,False,0.0,0.08675541448239626,True,False,transport_free
