row_id,episode_key,regime,fold,valid_neighbors,n_neighbors,neighbor_radius,actual_residual_norm,predicted_residual_norm,residual_prediction_mse,residual_baseline_mse,residual_predictability,conditional_mean_floor,successor_baseline_mse,conditional_mean_gain
521,13,interaction,3,True,10,7.401239091365327,54.254604773238455,33.72784804754805,14.189781278962228,12.730194093385828,-0.11465553273337381,109.84238195390712,186.2464252073854,0.4102309247997774
522,13,interaction,3,True,10,10.60185591510421,55.400315289424476,28.11477050903525,14.262797845337689,12.575991748640705,-0.13412907152068576,93.66744539490384,165.42201924344724,0.43376676319579976
523,13,static,3,True,10,9.95221608785656,64.9450375314726,26.23078379153435,17.59219471859986,16.303051987721837,-0.07907370545397896,121.3254478178389,196.40202548074737,0.38225969146264216
524,13,transport_free,3,True,10,11.051935939557838,61.48861982124757,25.73332754720269,15.66962309511183,14.037701576265128,-0.11625275761709775,155.59027347873965,236.3403340107138,0.3416685555175427
525,13,transport_free,3,True,10,12.288164412230119,52.47169564224824,29.632939900574158,12.555745718778828,10.775622576882254,-0.1651990990957315,138.0774552335824,225.2792333928841,0.38708307395215125
526,13,transport_free,3,True,10,12.056961280688544,48.18929774315374,29.149859162518307,8.130129839809138,8.983430491521029,0.0949860582232227,156.15933050508815,244.11208405742488,0.3602965985561237
527,13,transport_free,3,True,10,12.743901190547232,55.03391338052052,34.49388800664662,18.31291891082528,11.699208291246089,-0.5653126651764879,149.84930522030191,234.0870328282948,0.35985644565703956
528,13,transport_free,3,True,10,12.269928145472356,55.23531907584592,28.197085158501142,10.673046226425662,11.085139618180762,0.037175300081852325,156.0375827739772,254.21437083098746,0.38619684534782805
529,13,transport_free,3,True,10,12.714720705357193,40.51403062250424,29.69167427245255,6.365823398377199,5.650987286878739,-0.12649756143643542,130.07556689420582,223.3874377082864,0.41771315241071516
530,13,transport_free,3,True,10,11.70273125591936,36.38553285325792,29.69167427245255,5.723913535595511,4.631515617576624,-0.23586186644243012,97.49398287166423,176.6382327176021,0.4480584334902662
531,13,interaction,3,True,10,10.198591835105699,39.6028749956511,26.43701971358793,6.9000708564150015,5.797552249020871,-0.1901696716196617,95.67320338654203,165.00168683689466,0.42016833148429766
684,18,transport_free,3,True,10,14.568991967018224,38.165659952374554,28.824129044439495,4.327281749146729,4.327867580288529,0.00013536253846302415,260.4021319402132,295.2039386962943,0.11789072635607745
685,18,transport_free,3,True,10,16.33117839089133,33.88628590737027,32.19630160083627,4.4576885352810836,3.5108096358043617,-0.26970385685972476,338.8499158745978,362.8536090681545,0.06615255462168523
686,18,transport_free,3,True,10,18.48244971126051,77.99956977573625,32.19630160083627,25.235790081143975,24.490524775134904,-0.030430760992338213,208.07385857042945,235.51162612316205,0.11650281561210007
687,18,interaction,3,True,10,14.407277952508423,101.90150071163355,42.24135894109453,71.72829977822778,62.755979558594845,-0.14297155877003775,441.9991634900428,449.86825263421156,0.017491985927193476
688,18,interaction,3,True,10,21.28161173786831,73.28265090227863,53.02410133481357,43.6973061782223,32.322111368208574,-0.3519322942870049,178.44147038535107,269.81983798565074,0.3386643779882458
689,18,interaction,3,True,10,15.805070878282859,35.03431950524991,28.310400310886283,6.205916778767221,6.106326064677895,-0.01630943271526375,38.00019051221168,102.91227585168684,0.6307516261036139
690,18,interaction,3,True,10,6.174904399616658,57.24634010151201,28.464631032735216,16.837812347912358,19.473913559432557,0.13536576525694566,15.88219390435566,94.46956237073861,0.8318803061453043
691,18,interaction,3,True,10,4.790071569303829,230.6696168813,32.333746447333624,279.9100799438861,260.1525708258819,-0.07594585383216423,300.0730151855409,379.16731003551337,0.2085999841140429
692,18,interaction,3,True,10,16.57581471568856,443.1215133932371,30.920750474813502,986.9562025069519,997.1082770729496,0.010181516691246006,1960.5935916307315,2085.9145789555064,0.06007963537391248
693,18,interaction,3,True,10,28.298887863237184,56.91470298517194,52.964532092489485,18.79264549412051,12.955427309591137,-0.4505616098210805,946.9742535070127,2689.056471333163,0.6478414404448978
694,18,interaction,3,True,10,31.69524643705543,94.91041538039259,52.964532092489485,33.00381578687822,41.873250706569436,0.21181624951558164,1237.5871911323834,2808.0759198605842,0.5592757366781496
695,18,interaction,3,True,10,36.00475371899239,42.46490385438636,52.964532092489485,9.619025523073812,7.480920316720877,-0.28580777709581784,1171.7570486616025,2623.8703090214117,0.5534241747266021
696,18,static,3,True,10,35.670595087830804,94.8013674732075,52.964532092489485,36.26125244183839,33.85725404614079,-0.07100393884339895,1325.1089505567027,2771.0738291495127,0.5218066957951099
697,18,transport_free,3,True,10,37.14492109117781,128.27729789524574,52.964532092489485,64.91179237803158,73.61289358099273,0.11820077678902474,1442.2405257248518,2616.364365521525,0.4487615927159415
698,18,transport_free,3,True,10,39.2164030597347,96.23855472412008,49.82854393143016,44.26516530528399,46.833640326982454,0.05484252353150254,1312.3139960783612,1946.8578273273317,0.3259322906593952
