row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,regime,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile
313,8,8,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.2309350222349167,0.5965343117713928,-0.36559927463531494,7.110267515823886,2.6650961503082296,4.445171365515657,3
314,8,8,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.15732206404209137,0.3206743896007538,-0.16335232555866241,7.873460107160594,1.8409427659856294,6.032517341174964,3
315,8,8,calibration,14,70,13,0.35,True,True,False,interaction,False,True,0.016939906403422356,0.024533338844776154,-0.007593432441353798,5.674316387725104,0.9815458665418365,4.6927705211832675,3
316,8,8,calibration,15,75,14,0.375,False,True,False,support,False,False,0.07129248976707458,0.055187735706567764,0.01610475406050682,5.280628045749318,1.0874878941131607,4.1931401516361575,3
317,8,8,calibration,16,80,15,0.4,False,True,False,support,False,False,0.28136762976646423,0.34859800338745117,-0.06723037362098694,5.243787474109081,1.356770183275297,3.887017290833784,4
318,8,8,calibration,17,85,16,0.425,False,True,False,support,False,False,0.1527639478445053,0.2777353823184967,-0.1249714344739914,6.579359655848421,1.606853860393523,4.972505795454898,4
319,8,8,calibration,18,90,17,0.45,False,True,False,support,False,False,0.022304942831397057,0.02566641755402088,-0.003361474722623825,6.721243785577859,0.719863881089014,6.001379904488845,4
320,8,8,calibration,19,95,18,0.475,False,True,False,support,False,False,0.08041460812091827,0.11442702263593674,-0.03401241451501846,8.065670276815325,1.7398876303781587,6.325782646437166,4
321,8,8,calibration,20,100,19,0.5,False,True,False,support,False,False,0.026071414351463318,0.11516857892274857,-0.08909716457128525,5.6369619494031395,1.0747214390507194,4.56224051035242,5
322,8,8,calibration,21,105,20,0.525,False,True,False,support,False,False,0.012187164276838303,0.17177855968475342,-0.15959139168262482,5.473934210664349,1.0852972087788004,4.388637001885549,5
323,8,8,calibration,22,110,21,0.55,False,True,False,support,False,False,0.009926754049956799,0.12820853292942047,-0.1182817816734314,6.04928571555308,0.8844035403374991,5.164882175215581,5
324,8,8,calibration,23,115,22,0.575,True,True,False,interaction,True,False,0.0056831869296729565,0.03684787452220917,-0.031164687126874924,5.011365623778029,0.45993856573626557,4.551427058041764,5
325,8,8,calibration,24,120,23,0.6,True,True,False,interaction,False,False,0.015617713332176208,0.06512604653835297,-0.04950833320617676,4.695893720840647,0.5733914077115156,4.1225023131291305,6
326,8,8,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.10110807418823242,0.30759310722351074,-0.20648503303527832,5.192327220588184,1.4570144613231522,3.7353127592650317,6
327,8,8,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.47395023703575134,1.198012351989746,-0.7240620851516724,11.114105211016104,2.6211659539701753,8.49293925704593,6
328,8,8,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.10508821159601212,0.3603098690509796,-0.2552216649055481,7.314468809979889,3.3344362658423883,3.980032544137501,6
329,8,8,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.5695013403892517,1.243179440498352,-0.6736781001091003,8.62504936753575,2.619561066332596,6.005488301203155,7
330,8,8,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.095146544277668,0.31487759947776794,-0.21973106265068054,5.6944383575913,1.1569373245067662,4.537501033084533,7
331,8,8,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.04693339765071869,0.1399962604045868,-0.0930628627538681,6.354877268480169,0.7989698394478091,5.555907429032359,7
332,8,8,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.09690841287374496,0.1637396365404129,-0.06683122366666794,6.101669168879089,1.3842305411673552,4.717438627711734,7
333,8,8,calibration,32,160,31,0.8,False,True,False,support,False,True,0.03764398768544197,0.03459492698311806,0.0030490607023239136,6.428706471348598,0.5968384365686685,5.83186803477993,8
334,8,8,calibration,33,165,32,0.825,False,True,False,support,False,False,0.12798921763896942,0.21105211973190308,-0.08306290209293365,5.055692912365666,0.7412721268234549,4.314420785542211,8
335,8,8,calibration,34,170,33,0.85,False,True,False,support,False,False,0.18523842096328735,0.1809103935956955,0.004328027367591858,4.208285324945904,0.5881902281968179,3.620095096749086,8
336,8,8,calibration,35,175,34,0.875,False,True,False,support,False,False,0.10525468736886978,0.2786789834499359,-0.17342430353164673,7.640010315054739,1.574988881834803,6.065021433219936,8
337,8,8,calibration,36,180,35,0.9,False,True,False,support,False,False,0.01738831400871277,0.002191489562392235,0.015196824446320534,7.673585829106045,0.15694554862731872,7.516640280478726,9
338,8,8,calibration,37,185,36,0.925,False,True,False,support,False,False,0.06023172661662102,0.1346546709537506,-0.0744229406118393,7.827921756842817,1.606366891547313,6.221554865295504,9
339,8,8,calibration,38,190,37,0.95,False,True,False,support,False,False,0.016903189942240715,0.12846241891384125,-0.11155922710895538,5.120448568700702,1.1630616877182407,3.9573868809824617,9
340,8,8,calibration,39,195,38,0.975,False,True,False,support,False,False,0.010439443401992321,0.15842123329639435,-0.14798179268836975,5.832552578794666,1.0141108574470226,4.818441721347644,9
341,8,8,calibration,40,200,39,1.0,False,True,False,support,False,False,0.005560252815485001,0.1721978634595871,-0.1666376143693924,6.085653693791035,1.18606360516544,4.899590088625595,9
342,9,9,calibration,3,15,2,0.075,False,True,False,support,False,False,0.01914624497294426,0.07346907258033752,-0.054322827607393265,7.761612874717044,3.360071118722271,4.4015417559947725,0
343,9,9,calibration,4,20,3,0.1,False,True,False,support,False,False,0.019753506407141685,0.14426761865615845,-0.12451411038637161,8.42220574619307,1.8308764973075407,6.591329248885529,1
344,9,9,calibration,5,25,4,0.125,False,True,False,support,False,False,0.00860962551087141,0.11731337755918503,-0.10870375484228134,8.999363663506273,1.299723189094731,7.699640474411542,1
345,9,9,calibration,6,30,5,0.15,True,True,False,interaction,True,False,0.03061950020492077,0.12341219186782837,-0.09279268980026245,9.864819994662827,2.423273983391065,7.441546011271763,1
346,9,9,calibration,7,35,6,0.175,True,False,False,interaction,False,False,0.13094592094421387,0.3272008001804352,-0.1962548792362213,14.81214606150455,3.2297158841745053,11.582430177330044,1
347,9,9,calibration,8,40,7,0.2,True,False,False,interaction,False,False,0.33255329728126526,0.9406893849372864,-0.6081360578536987,13.908070461269212,3.391069524541631,10.51700093672758,2
348,9,9,calibration,9,45,8,0.225,True,False,False,interaction,False,False,0.4201551377773285,1.238724708557129,-0.818569540977478,6.656709389799192,3.579464859037927,3.077244530761265,2
349,9,9,calibration,10,50,9,0.25,True,False,False,interaction,False,False,0.19506125152111053,0.31252408027648926,-0.11746282875537872,7.620108234226873,2.873237027716596,4.746871206510276,2
350,9,9,calibration,11,55,10,0.275,True,False,False,interaction,False,False,0.19979314506053925,0.9257020950317383,-0.7259089350700378,5.518291590596257,2.1699069211116218,3.348384669484635,2
351,9,9,calibration,12,60,11,0.3,True,False,False,interaction,False,False,0.095847487449646,0.42969512939453125,-0.33384764194488525,10.390211764601851,1.487573977454848,8.902637787147004,3
352,9,9,calibration,13,65,12,0.325,True,False,False,interaction,False,False,0.09319496899843216,0.2682766318321228,-0.17508167028427124,9.733623338974693,0.8670837243874215,8.866539614587271,3
353,9,9,calibration,14,70,13,0.35,True,True,False,interaction,True,True,0.011193457990884781,0.03158682584762573,-0.02039336785674095,8.874192059910607,0.5363770925051198,8.337814967405487,3
354,9,9,calibration,15,75,14,0.375,True,True,False,interaction,False,True,0.04907112196087837,0.06803259253501892,-0.01896147057414055,10.147935159425083,1.2740112147369829,8.8739239446881,3
355,9,9,calibration,16,80,15,0.4,False,True,False,support,False,False,0.24298208951950073,0.43290233612060547,-0.18992024660110474,8.723894703627366,0.9836034823223675,7.740291221304998,4
356,9,9,calibration,17,85,16,0.425,False,True,False,support,False,False,0.12076172977685928,0.2886195480823517,-0.167857825756073,7.26887548435078,1.110058254707962,6.1588172296428185,4
357,9,9,calibration,18,90,17,0.45,False,True,False,support,False,False,0.012865420430898666,0.019151069223880768,-0.0062856487929821014,6.909711839138583,0.28329265280362154,6.626419186334962,4
358,9,9,calibration,19,95,18,0.475,False,True,False,support,False,False,0.028799347579479218,0.12225165963172913,-0.09345231205224991,6.472138604220279,0.9801742587180621,5.491964345502217,4
359,9,9,calibration,20,100,19,0.5,False,True,False,support,False,False,0.01705159805715084,0.09059365838766098,-0.07354205846786499,5.973033728035028,0.5058184328282497,5.4672152952067785,5
360,9,9,calibration,21,105,20,0.525,False,True,False,support,False,False,0.012465137988328934,0.21064035594463348,-0.19817522168159485,7.176148267685164,0.6561611918720174,6.519987075813146,5
361,9,9,calibration,22,110,21,0.55,False,True,False,support,False,False,0.01792440190911293,0.13181182742118835,-0.11388742923736572,9.649638985800989,0.7530961755321054,8.896542810268883,5
362,9,9,calibration,23,115,22,0.575,True,True,False,interaction,True,False,0.0027251269202679396,0.012784373946487904,-0.01005924679338932,9.710268968691146,0.4930140457786272,9.217254922912518,5
363,9,9,calibration,24,120,23,0.6,True,True,False,interaction,False,False,0.04183751344680786,0.15183424949645996,-0.1099967360496521,10.188507391271559,1.2230827514468585,8.9654246398247,6
364,9,9,calibration,25,125,24,0.625,True,False,False,interaction,False,False,0.10524916648864746,0.2805629074573517,-0.17531374096870422,8.76820477031984,1.2488685211011095,7.519336249218731,6
365,9,9,calibration,26,130,25,0.65,True,False,False,interaction,False,False,0.21094441413879395,0.5783801674842834,-0.3674357533454895,8.280406285549342,1.8125280744916532,6.4678782110576885,6
366,9,9,calibration,27,135,26,0.675,True,False,False,interaction,False,False,0.19424505531787872,0.46029698848724365,-0.2660519480705261,5.331501241221663,2.5138624852023006,2.8176387560193628,6
367,9,9,calibration,28,140,27,0.7,True,False,False,interaction,False,False,0.21481239795684814,0.7091794610023499,-0.4943670630455017,5.104883504832867,2.3322632779956654,2.7726202268372018,7
368,9,9,calibration,29,145,28,0.725,True,False,False,interaction,False,False,0.1364569514989853,0.37134382128715515,-0.23488686978816986,9.49306239253666,1.5563968074626475,7.936665585074012,7
369,9,9,calibration,30,150,29,0.75,True,False,False,interaction,False,False,0.053018152713775635,0.2304714322090149,-0.17745327949523926,10.7236546608804,0.9162285898535356,9.807426071026866,7
370,9,9,calibration,31,155,30,0.775,True,False,False,interaction,False,False,0.03246317058801651,0.167494997382164,-0.1350318193435669,9.020313006765209,0.7793161800613868,8.240996826703821,7
371,9,9,calibration,32,160,31,0.8,True,True,False,interaction,False,True,0.018340447917580605,0.020446214824914932,-0.0021057669073343277,9.451595533304461,0.3645942006222154,9.087001332682245,8
372,9,9,calibration,33,165,32,0.825,False,True,False,support,False,False,0.17042027413845062,0.30107763409614563,-0.130657359957695,9.25174795341396,0.8820788587209133,8.369669094693046,8
373,9,9,calibration,34,170,33,0.85,False,True,False,support,False,False,0.09591979533433914,0.20978955924510956,-0.11386976391077042,6.656197086540645,0.6590553097858365,5.997141776754808,8
374,9,9,calibration,35,175,34,0.875,False,True,False,support,False,False,0.05643931403756142,0.2543804943561554,-0.19794118404388428,8.299712883055694,1.7996659608410825,6.5000469222146116,8
375,9,9,calibration,36,180,35,0.9,False,True,False,support,False,False,0.014201696030795574,0.021001463755965233,-0.006799767725169659,6.657866531207485,0.6679710434420235,5.9898954877654615,9
376,9,9,calibration,37,185,36,0.925,False,True,False,support,False,False,0.06907597184181213,0.16152922809123993,-0.0924532562494278,5.747415974307675,0.8930753874398202,4.854340586867854,9
377,9,9,calibration,38,190,37,0.95,False,True,False,support,False,False,0.009450502693653107,0.10029347985982895,-0.09084297716617584,5.785079787421782,0.9972787523552281,4.787801035066553,9
378,9,9,calibration,39,195,38,0.975,False,True,False,support,False,False,0.02361942268908024,0.3035496473312378,-0.2799302339553833,8.0565697278335,1.0547332886292065,7.001836439204293,9
379,9,9,calibration,40,200,39,1.0,False,True,False,support,False,False,0.006701345089823008,0.0934838354587555,-0.08678249269723892,9.559820847174139,0.5314230677059685,9.02839777946817,9
