episode_ordinal,episode_id,model_step,raw_step,transition_block,mse,identity_mse,contact,sensor_grasp_onset,sensor_release,effector_acceleration_proxy,block_acceleration_proxy,orientation_delta,normalized_position,event_sensor_grasp_onset,event_sensor_release,event_effector_kinematic_change,event_block_kinematic_discontinuity,event_orientation_delta,event_normalized_trajectory_position,high_mse_p90,high_mse
15,15,26,130,25,0.27229782938957214,0.6114943027496338,True,False,False,0.03034894373714004,0.030845435543337133,0.030172591337356728,0.65,False,False,False,False,False,False,0.33094210028648385,False
15,15,27,135,26,0.12099718302488327,0.20830267667770386,True,False,False,0.04320455614506086,0.043714529552591884,0.00035280514488689185,0.675,False,False,False,False,False,False,0.33094210028648385,False
15,15,28,140,27,0.5193327069282532,0.8988099098205566,True,False,False,0.1007437510053876,0.0993777918683593,0.017918712271105305,0.7,False,False,False,True,False,False,0.33094210028648385,True
15,15,29,145,28,0.09031674265861511,0.26647040247917175,True,False,False,0.03255798126873383,0.03298963214733075,0.007460795270867626,0.725,False,False,False,False,False,False,0.33094210028648385,False
15,15,30,150,29,0.057727962732315063,0.13393399119377136,True,False,False,0.016970832319998165,0.016673831580981863,0.006759755834633507,0.75,False,False,False,False,False,False,0.33094210028648385,False
15,15,31,155,30,0.00691447826102376,0.07029087096452713,True,False,True,0.013967462463576231,0.012078821159713178,0.012534801202381818,0.775,False,True,False,False,False,False,0.33094210028648385,False
15,15,32,160,31,0.01356040220707655,0.019331416115164757,False,False,False,0.029019269941012504,0.03550872965497696,0.0009983369707573517,0.8,False,False,False,False,False,False,0.33094210028648385,False
15,15,33,165,32,0.12604176998138428,0.13333888351917267,False,False,False,0.04678185337524381,0.0009630748107995154,2.220446049250313e-16,0.825,False,False,False,False,False,False,0.33094210028648385,False
15,15,34,170,33,0.1344224512577057,0.1752336174249649,False,False,False,0.03911804793944068,4.391684905366796e-09,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
15,15,35,175,34,0.0824195072054863,0.18411536514759064,False,False,False,0.06333148871411876,6.99304622851931e-15,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
15,15,36,180,35,0.00907808355987072,0.009378806687891483,False,False,False,0.1336703406109547,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
15,15,37,185,36,0.02164575643837452,0.06530409306287766,False,False,False,0.028965210649377206,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
15,15,38,190,37,0.006841700989753008,0.04276663064956665,False,False,False,0.040533455028630525,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
15,15,39,195,38,0.008387640118598938,0.10902436822652817,False,False,False,0.022593585953849662,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
15,15,40,200,39,0.009078150615096092,0.14064767956733704,False,False,False,0.020246215185319008,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
16,16,3,15,2,0.020389067009091377,0.05208240821957588,False,False,False,0.04268868732138833,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
16,16,4,20,3,0.0092769181355834,0.14822304248809814,False,False,False,0.02382865742597076,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
16,16,5,25,4,0.026785723865032196,0.13556666672229767,False,False,False,0.017900445210973868,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
16,16,6,30,5,0.0062098936177790165,0.06609904021024704,True,True,False,0.05006155494348215,0.006008239414362536,0.0008888366264443448,0.15,True,False,False,False,False,False,0.33094210028648385,False
16,16,7,35,6,0.146347776055336,0.3915518522262573,True,False,False,0.08339643810866708,0.07959263293328339,0.006858470206603907,0.175,False,False,False,True,False,False,0.33094210028648385,False
16,16,8,40,7,0.2765604257583618,0.9133533835411072,True,False,False,0.03416398947393261,0.03452366633360059,0.11371947029461693,0.2,False,False,False,False,True,False,0.33094210028648385,False
16,16,9,45,8,0.4736005365848541,1.2088247537612915,True,False,False,0.04175933668256847,0.04142692254840991,0.14885777857666183,0.225,False,False,False,False,True,False,0.33094210028648385,True
16,16,10,50,9,0.39897847175598145,0.652239978313446,True,False,False,0.11567417443776122,0.11655726074724096,0.09813269549736758,0.25,False,False,True,True,True,False,0.33094210028648385,True
16,16,11,55,10,0.6230031251907349,1.2061630487442017,True,False,False,0.05377126357800763,0.052883306203479155,0.1402848880983244,0.275,False,False,False,False,True,False,0.33094210028648385,True
16,16,12,60,11,0.059331659227609634,0.3298715651035309,True,False,False,0.05794556120346445,0.05772382749026018,0.0669114166707312,0.3,False,False,False,False,True,False,0.33094210028648385,False
16,16,13,65,12,0.05266762897372246,0.2997666299343109,True,False,False,0.008613647072464264,0.008956908178870102,0.001759409714835569,0.325,False,False,False,False,False,False,0.33094210028648385,False
16,16,14,70,13,0.012978467158973217,0.04487726092338562,True,False,True,0.049766269992057084,0.053898187309940004,0.005783577100501147,0.35,False,True,False,False,False,False,0.33094210028648385,False
16,16,15,75,14,0.06102779507637024,0.06553728133440018,False,False,False,0.03420693635669858,0.021000415413033713,2.393284060930867e-07,0.375,False,False,False,False,False,False,0.33094210028648385,False
16,16,16,80,15,0.18553777039051056,0.38292232155799866,False,False,False,0.07719631593915671,5.4632409844137816e-05,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
16,16,17,85,16,0.21408140659332275,0.5439954400062561,False,False,False,0.08238185212353645,8.570207264781868e-11,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
16,16,18,90,17,0.009984948672354221,0.0002867023868020624,False,False,False,0.1282633756063322,1.1102230246251565e-16,0.0,0.45,False,False,True,False,False,False,0.33094210028648385,False
16,16,19,95,18,0.05947069451212883,0.2513459026813507,False,False,False,0.09496891201781937,0.0,0.0,0.475,False,False,False,False,False,False,0.33094210028648385,False
16,16,20,100,19,0.02340286411345005,0.12146911770105362,False,False,False,0.049751862449353076,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
16,16,21,105,20,0.009836286306381226,0.07776372879743576,False,False,False,0.022180770931451682,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
16,16,22,110,21,0.032587822526693344,0.1081913411617279,False,False,False,0.017073920020910623,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
16,16,23,115,22,0.008918202482163906,0.051570191979408264,True,True,False,0.03291458970669439,0.0004549694160341644,0.006805891565593303,0.575,True,False,False,False,False,False,0.33094210028648385,False
16,16,24,120,23,0.0304273571819067,0.11768943071365356,True,False,False,0.03886070544317977,0.04102687102129204,0.004976533680702722,0.6,False,False,False,False,False,False,0.33094210028648385,False
16,16,25,125,24,0.3378468453884125,0.6132444143295288,True,False,False,0.05925368785427692,0.0579689371860626,0.01475673127508448,0.625,False,False,False,False,False,False,0.33094210028648385,True
16,16,26,130,25,0.819770336151123,1.197168231010437,True,False,False,0.03537442676601206,0.0349442336458407,0.011884092548076873,0.65,False,False,False,False,False,False,0.33094210028648385,True
16,16,27,135,26,0.07364695519208908,0.4296581745147705,True,False,False,0.07132618824099231,0.07193779295813629,0.02053551327229075,0.675,False,False,False,False,False,False,0.33094210028648385,False
16,16,28,140,27,0.47622379660606384,1.2048425674438477,True,False,False,0.15950883258892123,0.15819212019846363,0.0091660564757029,0.7,False,False,True,True,False,False,0.33094210028648385,True
16,16,29,145,28,0.13478496670722961,0.3969435691833496,True,False,False,0.029520537342921066,0.03015579017382913,0.015697352416857102,0.725,False,False,False,False,False,False,0.33094210028648385,False
16,16,30,150,29,0.043485164642333984,0.24146902561187744,True,False,False,0.02328586937951033,0.02289464647953489,0.012889615928366682,0.75,False,False,False,False,False,False,0.33094210028648385,False
16,16,31,155,30,0.022272659465670586,0.05900346860289574,True,False,False,0.038773435440129775,0.03959963422845327,0.0017786532571930636,0.775,False,False,False,False,False,False,0.33094210028648385,False
16,16,32,160,31,0.015266845934092999,0.03174622729420662,True,False,True,0.027203616954924535,0.028434471032441226,0.022324332259061608,0.8,False,True,False,False,False,False,0.33094210028648385,False
16,16,33,165,32,0.19789154827594757,0.3093586266040802,False,False,False,0.06970953571765838,0.004227062996510059,1.769362434345112e-12,0.825,False,False,False,False,False,False,0.33094210028648385,False
16,16,34,170,33,0.14022904634475708,0.32001185417175293,False,False,False,0.04855560248580008,7.727603556023812e-08,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
16,16,35,175,34,0.0356445349752903,0.08277654647827148,False,False,False,0.05103709909768438,1.166807942916131e-13,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
16,16,36,180,35,0.025641515851020813,0.07042359560728073,False,False,False,0.1414511686468033,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
16,16,37,185,36,0.0718979686498642,0.18111635744571686,False,False,False,0.011961044140181523,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
16,16,38,190,37,0.011318925768136978,0.07638954371213913,False,False,False,0.04906200362759849,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
16,16,39,195,38,0.006114224437624216,0.14510925114154816,False,False,False,0.005823772259332485,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
16,16,40,200,39,0.006907355040311813,0.06727705150842667,True,True,False,0.041104980045524986,0.000781495494375452,0.0020624202545541648,1.0,True,False,False,False,False,True,0.33094210028648385,False
17,17,3,15,2,0.007852951996028423,0.08176494389772415,False,False,False,0.08484107457175502,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
17,17,4,20,3,0.007689956575632095,0.14960351586341858,False,False,False,0.017694486783116102,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
17,17,5,25,4,0.009972930885851383,0.09760453552007675,False,False,False,0.03242246712706084,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
17,17,6,30,5,0.007243994623422623,0.04556946083903313,True,True,False,0.03339390588852351,0.005345073973855163,0.0005866901803037727,0.15,True,False,False,False,False,False,0.33094210028648385,False
17,17,7,35,6,0.13611425459384918,0.3407682478427887,True,False,False,0.07920788003894369,0.07766547914456798,0.008689794825290864,0.175,False,False,False,True,False,False,0.33094210028648385,False
17,17,8,40,7,0.6218211650848389,1.2058321237564087,True,False,False,0.048416612301008854,0.04831080076366565,0.0063931177014290306,0.2,False,False,False,False,False,False,0.33094210028648385,True
17,17,9,45,8,1.1029893159866333,1.8408256769180298,True,False,False,0.04459830324116452,0.04492317111189254,0.005797296929950124,0.225,False,False,False,False,False,False,0.33094210028648385,True
17,17,10,50,9,1.4700876474380493,1.7599607706069946,True,False,False,0.133626371707152,0.1328592628539549,0.026800830564505104,0.25,False,False,True,True,False,False,0.33094210028648385,True
17,17,11,55,10,1.2949448823928833,1.7412676811218262,True,False,False,0.05148279640328419,0.05170801335331961,0.039686687185341185,0.275,False,False,False,False,False,False,0.33094210028648385,True
17,17,12,60,11,0.11960207670927048,0.30275747179985046,True,False,False,0.07950667337918686,0.07851593333318924,0.05911289926685526,0.3,False,False,False,True,True,False,0.33094210028648385,False
17,17,13,65,12,0.04467212036252022,0.2967841625213623,True,False,False,0.01782627092249762,0.017802977115808062,0.028221634974932904,0.325,False,False,False,False,False,False,0.33094210028648385,False
17,17,14,70,13,0.018904177471995354,0.04364752769470215,True,False,True,0.06281485818701278,0.06076932301326584,0.032229723882366,0.35,False,True,False,False,False,False,0.33094210028648385,False
17,17,15,75,14,0.06455367058515549,0.07002720981836319,False,False,False,0.025781942305228248,0.018869542608107154,6.795157470040891e-08,0.375,False,False,False,False,False,False,0.33094210028648385,False
17,17,16,80,15,0.1542922705411911,0.3018350899219513,False,False,False,0.07789259874932425,5.022424290709844e-05,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
17,17,17,85,16,0.09695122390985489,0.27424564957618713,False,False,False,0.03927509670185917,7.916697891215053e-11,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
17,17,18,90,17,0.01919080689549446,0.019345207139849663,False,False,False,0.0808553859218076,1.1102230246251565e-16,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
17,17,19,95,18,0.0368521623313427,0.17152398824691772,False,False,False,0.0901304651676885,0.0,0.0,0.475,False,False,False,False,False,False,0.33094210028648385,False
17,17,20,100,19,0.012024166993796825,0.09016866236925125,False,False,False,0.03485130008986224,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
17,17,21,105,20,0.01361759752035141,0.07839903235435486,False,False,False,0.015363237106862791,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
17,17,22,110,21,0.016157003119587898,0.06870938092470169,False,False,False,0.01346346294039611,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
17,17,23,115,22,0.027149518951773643,0.13401110470294952,True,True,False,0.03202848466260369,0.007134611676556745,0.0019987251975303044,0.575,True,False,False,False,False,False,0.33094210028648385,False
17,17,24,120,23,0.06774670630693436,0.13514408469200134,True,False,False,0.05292663738347307,0.04497940202736554,0.007730793468102458,0.6,False,False,False,False,False,False,0.33094210028648385,False
17,17,25,125,24,0.12538307905197144,0.487900972366333,True,False,False,0.04357938917642009,0.04313137102430566,0.01936933191250545,0.625,False,False,False,False,False,False,0.33094210028648385,False
17,17,26,130,25,0.5456503033638,1.3200629949569702,True,False,False,0.03603093242734622,0.03559955490022258,0.038144727515564636,0.65,False,False,False,False,False,False,0.33094210028648385,True
17,17,27,135,26,0.095159150660038,0.12043007463216782,True,False,False,0.1063078064514865,0.10756103171399263,0.06331965941678475,0.675,False,False,False,True,True,False,0.33094210028648385,False
17,17,28,140,27,0.4609467089176178,1.036523461341858,True,False,False,0.0924579407422838,0.09092943464568468,0.035478013750083526,0.7,False,False,False,True,False,False,0.33094210028648385,True
17,17,29,145,28,0.06641291826963425,0.28072312474250793,True,False,False,0.0397094660777178,0.04019465528469138,0.02704628387604868,0.725,False,False,False,False,False,False,0.33094210028648385,False
17,17,30,150,29,0.019795412197709084,0.15474152565002441,True,False,False,0.013143095697222948,0.012741973017508516,0.008506145029198107,0.75,False,False,False,False,False,False,0.33094210028648385,False
17,17,31,155,30,0.039159130305051804,0.14089210331439972,True,False,False,0.01575354013718703,0.01613989553156457,0.02283088644586695,0.775,False,False,False,False,False,False,0.33094210028648385,False
17,17,32,160,31,0.018155882135033607,0.033262841403484344,True,False,True,0.04225333165406592,0.0431653532102201,0.00592456060237645,0.8,False,True,False,False,False,False,0.33094210028648385,False
17,17,33,165,32,0.14164867997169495,0.21525521576404572,False,False,False,0.05956404772720901,0.007868748199454476,1.4340306719873297e-11,0.825,False,False,False,False,False,False,0.33094210028648385,False
17,17,34,170,33,0.08154813200235367,0.23495155572891235,False,False,False,0.06305457246514051,2.543083202466282e-06,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
17,17,35,175,34,0.034354839473962784,0.08184470981359482,False,False,False,0.06779408079710816,4.059351269341739e-12,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
17,17,36,180,35,0.006753979716449976,0.0008426618296653032,False,False,False,0.14054974323562763,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
17,17,37,185,36,0.03549093008041382,0.06475502252578735,False,False,False,0.09429407751109771,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
17,17,38,190,37,0.0211071465164423,0.06998055428266525,False,False,False,0.054086384795128256,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
17,17,39,195,38,0.007541327271610498,0.09044011682271957,False,False,False,0.04316050738636699,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
17,17,40,200,39,0.012732483446598053,0.14303721487522125,False,False,False,0.016624488750915687,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
18,18,3,15,2,0.008179236203432083,0.05414200946688652,False,False,False,0.06389477859840371,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
18,18,4,20,3,0.007501585874706507,0.13404347002506256,False,False,False,0.0304132821912511,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
18,18,5,25,4,0.03516329452395439,0.15016460418701172,False,False,False,0.02366053581638465,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
18,18,6,30,5,0.04616143926978111,0.10842624306678772,True,True,False,0.04648403259367893,0.006435435965810597,0.014655210030477539,0.15,True,False,False,False,False,False,0.33094210028648385,False
18,18,7,35,6,0.10348238795995712,0.34837019443511963,True,False,False,0.08154488421056046,0.07673934193077762,0.008808514628733444,0.175,False,False,False,True,False,False,0.33094210028648385,False
18,18,8,40,7,0.12022330611944199,0.46117424964904785,True,False,False,0.009449147894602966,0.008979791736418958,0.027560599836888078,0.2,False,False,False,False,False,False,0.33094210028648385,False
18,18,9,45,8,0.16975219547748566,0.5858328342437744,True,False,False,0.012488814841923483,0.013059875066947385,0.079688932566509,0.225,False,False,False,False,True,False,0.33094210028648385,False
18,18,10,50,9,1.225808024406433,1.7176470756530762,True,False,False,0.1395144648910605,0.1403354242646291,0.10317138077563504,0.25,False,False,True,True,True,False,0.33094210028648385,True
18,18,11,55,10,0.6390812397003174,1.344619631767273,True,False,False,0.11207133244146923,0.10992580621121116,0.061677463915886466,0.275,False,False,True,True,True,False,0.33094210028648385,True
18,18,12,60,11,0.025091448798775673,0.2085905522108078,True,False,False,0.0776888282876484,0.0775128961478239,0.024263023935408135,0.3,False,False,False,True,False,False,0.33094210028648385,False
18,18,13,65,12,0.044485803693532944,0.2549959719181061,True,False,False,0.007206435369980384,0.006970993613034549,0.005834675973760084,0.325,False,False,False,False,False,False,0.33094210028648385,False
18,18,14,70,13,0.004593703895807266,0.015070132911205292,True,True,True,0.05712363982281794,0.06341094305749909,0.005768731658190251,0.35,True,True,False,False,False,False,0.33094210028648385,False
18,18,15,75,14,0.04648132249712944,0.04335268214344978,False,False,True,0.020984293698293587,0.009421585980681758,0.012700200294091024,0.375,False,True,False,False,False,False,0.33094210028648385,False
18,18,16,80,15,0.13459576666355133,0.27752888202667236,False,False,False,0.07825866825140065,0.00017176712352556532,2.55351295663786e-15,0.4,False,False,False,False,False,False,0.33094210028648385,False
18,18,17,85,16,0.08977017551660538,0.23776443302631378,False,False,False,0.1473765126639929,4.9953274904554876e-09,0.0,0.425,False,False,True,False,False,False,0.33094210028648385,False
18,18,18,90,17,0.015789171680808067,0.0161674115806818,False,False,False,0.12459526243337529,7.693105701813045e-15,0.0,0.45,False,False,True,False,False,False,0.33094210028648385,False
18,18,19,95,18,0.037322938442230225,0.12082628160715103,False,False,False,0.21653721998658015,0.0,0.0,0.475,False,False,True,False,False,False,0.33094210028648385,False
18,18,20,100,19,0.009241855703294277,0.09084951132535934,False,False,False,0.09651320226838497,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
18,18,21,105,20,0.005538582801818848,0.10363391786813736,False,False,False,0.046890916324768564,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
18,18,22,110,21,0.009131603874266148,0.04949887469410896,False,False,False,0.025695265798866756,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
18,18,23,115,22,0.01404701266437769,0.01882060430943966,True,True,False,0.02371818344129762,0.0023010684521165394,0.012588062050022442,0.575,True,False,False,False,False,False,0.33094210028648385,False
18,18,24,120,23,0.05324181914329529,0.12489917129278183,True,False,False,0.040963987134307676,0.040656621397028726,0.00929827881348877,0.6,False,False,False,False,False,False,0.33094210028648385,False
18,18,25,125,24,0.08722587674856186,0.39283761382102966,True,False,False,0.035622284763055144,0.035428536987785655,0.0059709900835249186,0.625,False,False,False,False,False,False,0.33094210028648385,False
18,18,26,130,25,0.2657149136066437,0.8839669823646545,True,False,False,0.027914671742239796,0.027902735362385796,0.009939119114264927,0.65,False,False,False,False,False,False,0.33094210028648385,False
18,18,27,135,26,0.09414071589708328,0.38398268818855286,True,False,False,0.031046459436869647,0.03132428477663329,0.02434504255980674,0.675,False,False,False,False,False,False,0.33094210028648385,False
18,18,28,140,27,0.308845579624176,0.7124335169792175,True,False,False,0.12591897057263893,0.1260966806305474,0.05312915085680575,0.7,False,False,True,True,True,False,0.33094210028648385,False
18,18,29,145,28,0.09336008876562119,0.289234459400177,True,False,False,0.031218788131233226,0.032297543973810336,0.018798905600404037,0.725,False,False,False,False,False,False,0.33094210028648385,False
18,18,30,150,29,0.02927248366177082,0.2777007520198822,True,False,False,0.03333870711945739,0.03273750522488589,0.005629038782800744,0.75,False,False,False,False,False,False,0.33094210028648385,False
18,18,31,155,30,0.03826528415083885,0.2152315378189087,True,False,False,0.025775362599621876,0.02583853411178561,0.010237277029433332,0.775,False,False,False,False,False,False,0.33094210028648385,False
18,18,32,160,31,0.015753580257296562,0.01962563395500183,True,False,True,0.05282805121913257,0.056021680527771615,0.0002519362878551368,0.8,False,True,False,False,False,False,0.33094210028648385,False
18,18,33,165,32,0.1399817168712616,0.20530064404010773,False,False,False,0.07490802479149482,0.00939905053416195,7.432943149865423e-13,0.825,False,False,False,False,False,False,0.33094210028648385,False
18,18,34,170,33,0.07481340318918228,0.1597253382205963,False,False,False,0.027646230052579778,5.852332666395588e-07,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
18,18,35,175,34,0.06756996363401413,0.14770613610744476,False,False,False,0.14123241772415662,9.324957595746896e-13,0.0,0.875,False,False,True,False,False,False,0.33094210028648385,False
18,18,36,180,35,0.01031018141657114,0.015176039189100266,False,False,False,0.23812952258895356,0.0,0.0,0.9,False,False,True,False,False,False,0.33094210028648385,False
18,18,37,185,36,0.04038110002875328,0.07910806685686111,False,False,False,0.042381382001966506,0.0,0.0,0.925,False,False,False,False,False,True,0.33094210028648385,False
18,18,38,190,37,0.006938774138689041,0.051297206431627274,False,False,False,0.08262273172879289,0.0,0.0,0.95,False,False,False,False,False,True,0.33094210028648385,False
18,18,39,195,38,0.010539078153669834,0.12337643653154373,False,False,False,0.026180989457965858,0.0,0.0,0.975,False,False,False,False,False,True,0.33094210028648385,False
18,18,40,200,39,0.002741394564509392,0.13134270906448364,False,False,False,0.028224833516186883,0.0,0.0,1.0,False,False,False,False,False,True,0.33094210028648385,False
19,19,3,15,2,0.01508502196520567,0.12100980430841446,False,False,False,0.0443648217228185,2.7466774341067257e-10,0.0,0.075,False,False,False,False,False,False,0.33094210028648385,False
19,19,4,20,3,0.01390987541526556,0.19653324782848358,False,False,False,0.021646772561150215,4.2674197509029455e-16,0.0,0.1,False,False,False,False,False,False,0.33094210028648385,False
19,19,5,25,4,0.012383132241666317,0.04569907486438751,False,False,False,0.05345817340181659,0.0,0.0,0.125,False,False,False,False,False,False,0.33094210028648385,False
19,19,6,30,5,0.024409165605902672,0.05473175644874573,True,True,False,0.0225230984504582,0.005216303506460249,0.011859893900798113,0.15,True,False,False,False,False,False,0.33094210028648385,False
19,19,7,35,6,0.06469165533781052,0.22289572656154633,True,False,False,0.07347242143473405,0.06855912060524469,0.022833494246795594,0.175,False,False,False,False,False,False,0.33094210028648385,False
19,19,8,40,7,0.5377642512321472,0.8825414776802063,True,False,False,0.04702050016964967,0.04682898619378466,0.029929625846544017,0.2,False,False,False,False,False,False,0.33094210028648385,True
19,19,9,45,8,0.8526350855827332,1.3232420682907104,True,False,False,0.030409804258592656,0.028868515804457463,0.08420719216116823,0.225,False,False,False,False,True,False,0.33094210028648385,True
19,19,10,50,9,0.038172561675310135,0.0661102831363678,True,False,False,0.10333610312672986,0.10444948266559864,0.06516483557093489,0.25,False,False,False,True,True,False,0.33094210028648385,False
19,19,11,55,10,0.0990193784236908,0.4171781539916992,True,False,False,0.10547659891256642,0.10346851753036278,0.06206678818897449,0.275,False,False,False,True,True,False,0.33094210028648385,False
19,19,12,60,11,0.02894403599202633,0.19095437228679657,True,False,False,0.03312970317374417,0.03237781859988493,0.025689811644706184,0.3,False,False,False,False,False,False,0.33094210028648385,False
19,19,13,65,12,0.02457677386701107,0.17115747928619385,True,False,False,0.012934499150440051,0.012867208840293975,0.008891803466074322,0.325,False,False,False,False,False,False,0.33094210028648385,False
19,19,14,70,13,0.0026058193761855364,0.004853299353271723,True,False,True,0.048183079212691424,0.047728575233793584,0.004675675922149347,0.35,False,True,False,False,False,False,0.33094210028648385,False
19,19,15,75,14,0.03460624814033508,0.04437291622161865,False,False,False,0.012324921700154168,0.012410762374250275,0.00029926706543581533,0.375,False,False,False,False,False,False,0.33094210028648385,False
19,19,16,80,15,0.2139011174440384,0.2939411401748657,False,False,False,0.07488249558170479,3.4200925863427346e-05,0.0,0.4,False,False,False,False,False,False,0.33094210028648385,False
19,19,17,85,16,0.1895313411951065,0.43624672293663025,False,False,False,0.08013074097048191,1.6041576656937992e-10,0.0,0.425,False,False,False,False,False,False,0.33094210028648385,False
19,19,18,90,17,0.013151208870112896,0.011075548827648163,False,False,False,0.09434663312482443,1.5612511283791264e-16,0.0,0.45,False,False,False,False,False,False,0.33094210028648385,False
19,19,19,95,18,0.046212974935770035,0.1149139478802681,False,False,False,0.0910904646625196,0.0,0.0,0.475,False,False,False,False,False,False,0.33094210028648385,False
19,19,20,100,19,0.016352221369743347,0.07904285937547684,False,False,False,0.06159117676365528,0.0,0.0,0.5,False,False,False,False,False,False,0.33094210028648385,False
19,19,21,105,20,0.016106611117720604,0.2314600944519043,False,False,False,0.045358592292356996,0.0,0.0,0.525,False,False,False,False,False,False,0.33094210028648385,False
19,19,22,110,21,0.013731968589127064,0.16834580898284912,False,False,False,0.039977290246630534,0.0,0.0,0.55,False,False,False,False,False,False,0.33094210028648385,False
19,19,23,115,22,0.003609603038057685,0.03414411470293999,True,True,False,0.05039546420263685,0.0032597112553544552,0.023021795890161064,0.575,True,False,False,False,False,False,0.33094210028648385,False
19,19,24,120,23,0.07510439306497574,0.3695228099822998,True,False,False,0.07926236760062157,0.07992498078241922,0.027352171986554374,0.6,False,False,False,True,False,False,0.33094210028648385,False
19,19,25,125,24,0.20618011057376862,0.3805525302886963,True,False,False,0.02293057413999178,0.02227367675113206,0.015680339408549182,0.625,False,False,False,False,False,False,0.33094210028648385,False
19,19,26,130,25,0.14895039796829224,0.31546422839164734,True,False,False,0.06398782368676222,0.06390090606701204,0.012880379038781475,0.65,False,False,False,False,False,False,0.33094210028648385,False
19,19,27,135,26,0.007547663990408182,0.009862584993243217,True,False,False,0.04126485785982701,0.041445774295030616,0.020918872581848325,0.675,False,False,False,False,False,False,0.33094210028648385,False
19,19,28,140,27,0.24228326976299286,0.4964822232723236,True,False,False,0.046880026563976586,0.04652519258180418,0.0009035683421729779,0.7,False,False,False,False,False,False,0.33094210028648385,False
19,19,29,145,28,0.028709596022963524,0.15989114344120026,True,False,False,0.05135849945998214,0.051080233292282416,0.009585020385304954,0.725,False,False,False,False,False,False,0.33094210028648385,False
19,19,30,150,29,0.03729517385363579,0.18628214299678802,True,False,False,0.008582068032232514,0.00848306322064178,0.007294593231274904,0.75,False,False,False,False,False,False,0.33094210028648385,False
19,19,31,155,30,0.026787055656313896,0.12355268001556396,True,False,False,0.027421079056625886,0.028259825191062567,0.006023509825830109,0.775,False,False,False,False,False,False,0.33094210028648385,False
19,19,32,160,31,0.09847355633974075,0.11719391494989395,False,False,True,0.05536686667086808,0.03451304612047837,0.002134848577664439,0.8,False,True,False,False,False,False,0.33094210028648385,False
19,19,33,165,32,0.17319625616073608,0.2913452088832855,False,False,False,0.06597544763299348,0.0003139588520529824,2.220446049250313e-16,0.825,False,False,False,False,False,False,0.33094210028648385,False
19,19,34,170,33,0.14604096114635468,0.4276866912841797,False,False,False,0.10360838392657021,9.138523748013527e-10,0.0,0.85,False,False,False,False,False,False,0.33094210028648385,False
19,19,35,175,34,0.06906195729970932,0.1478452831506729,False,False,False,0.06695337912842171,1.2850308834342343e-15,0.0,0.875,False,False,False,False,False,False,0.33094210028648385,False
